"","X","researcher","hourdate_HOBO","hour_ELITECH","temp","humidity","pendant_id","lat","long","region","site_code","sensor_pendant","rep","intensity.Ephedra.californica","intensity.triangle","intensity.square","intensity.open"
"1967",12036,"ng","04/26/23 01:20:00  PM","",33.014,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2432,NA
"1968",12038,"ng","04/26/23 01:40:00  PM","",33.014,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2432,NA
"1969",12039,"ng","04/26/23 01:50:00  PM","",33.43,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2432,NA
"1970",12041,"ng","04/26/23 02:10:00  PM","",33.326,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2432,NA
"1971",12042,"ng","04/26/23 02:20:00  PM","",32.6,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2432,NA
"1972",12044,"ng","04/26/23 02:40:00  PM","",32.704,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2432,NA
"1973",12045,"ng","04/26/23 02:50:00  PM","",32.807,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2560,NA
"1974",12047,"ng","04/26/23 03:10:00  PM","",32.911,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2688,NA
"1975",12048,"ng","04/26/23 03:20:00  PM","",32.6,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3072,NA
"1976",12050,"ng","04/26/23 03:40:00  PM","",33.118,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3584,NA
"1977",12051,"ng","04/26/23 03:50:00  PM","",33.326,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3840,NA
"1978",12053,"ng","04/26/23 04:10:00  PM","",33.43,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4096,NA
"1979",12054,"ng","04/26/23 04:20:00  PM","",34.479,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4096,NA
"1980",12056,"ng","04/26/23 04:40:00  PM","",33.743,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4096,NA
"1981",12057,"ng","04/26/23 04:50:00  PM","",33.743,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4096,NA
"1982",12059,"ng","04/26/23 05:10:00  PM","",33.014,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3840,NA
"1983",12060,"ng","04/26/23 05:20:00  PM","",32.188,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3712,NA
"1984",12062,"ng","04/26/23 05:40:00  PM","",31.574,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3456,NA
"1985",12063,"ng","04/26/23 05:50:00  PM","",31.37,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3200,NA
"1986",12065,"ng","04/26/23 06:10:00  PM","",30.154,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2816,NA
"1987",12066,"ng","04/26/23 06:20:00  PM","",29.652,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2560,NA
"1988",12068,"ng","04/26/23 06:40:00  PM","",28.655,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2048,NA
"1989",12069,"ng","04/26/23 06:50:00  PM","",27.862,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1728,NA
"1990",12071,"ng","04/26/23 07:10:00  PM","",25.513,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,768,NA
"1991",12072,"ng","04/26/23 07:20:00  PM","",23.1,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,368,NA
"1992",12074,"ng","04/26/23 07:40:00  PM","",19.662,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,69,NA
"1993",12075,"ng","04/26/23 07:50:00  PM","",19.092,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,14,NA
"1994",12077,"ng","04/26/23 08:10:00  PM","",17.95,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"1995",12078,"ng","04/26/23 08:20:00  PM","",17.855,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"1996",12080,"ng","04/26/23 08:40:00  PM","",15.378,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"1997",12081,"ng","04/26/23 08:50:00  PM","",14.709,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"1998",12083,"ng","04/26/23 09:10:00  PM","",13.654,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"1999",12084,"ng","04/26/23 09:20:00  PM","",13.269,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2000",12086,"ng","04/26/23 09:40:00  PM","",13.461,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2001",12087,"ng","04/26/23 09:50:00  PM","",12.883,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2002",12089,"ng","04/26/23 10:10:00  PM","",11.722,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2003",12090,"ng","04/26/23 10:20:00  PM","",11.334,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2004",12092,"ng","04/26/23 10:40:00  PM","",10.944,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2005",12093,"ng","04/26/23 10:50:00  PM","",11.625,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2006",12095,"ng","04/26/23 11:10:00  PM","",10.944,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2007",12096,"ng","04/26/23 11:20:00  PM","",10.944,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2008",12098,"ng","04/26/23 11:40:00  PM","",11.334,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2009",12099,"ng","04/26/23 11:50:00  PM","",11.236,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2010",12101,"ng","04/27/23 12:10:00  AM","",11.431,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2011",12102,"ng","04/27/23 12:20:00  AM","",11.625,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2012",12104,"ng","04/27/23 12:40:00  AM","",11.625,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2013",12105,"ng","04/27/23 12:50:00  AM","",11.722,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2014",12107,"ng","04/27/23 01:10:00  AM","",11.139,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2015",12108,"ng","04/27/23 01:20:00  AM","",9.965,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2016",12110,"ng","04/27/23 01:40:00  AM","",10.063,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2017",12111,"ng","04/27/23 01:50:00  AM","",10.161,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2018",12113,"ng","04/27/23 02:10:00  AM","",9.768,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2019",12114,"ng","04/27/23 02:20:00  AM","",9.866,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2020",12116,"ng","04/27/23 02:40:00  AM","",10.063,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2021",12117,"ng","04/27/23 02:50:00  AM","",9.768,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2022",12119,"ng","04/27/23 03:10:00  AM","",10.063,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2023",12120,"ng","04/27/23 03:20:00  AM","",10.161,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2024",12122,"ng","04/27/23 03:40:00  AM","",9.866,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2025",12123,"ng","04/27/23 03:50:00  AM","",9.669,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2026",12125,"ng","04/27/23 04:10:00  AM","",10.846,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2027",12126,"ng","04/27/23 04:20:00  AM","",10.846,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2028",12128,"ng","04/27/23 04:40:00  AM","",10.651,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2029",12129,"ng","04/27/23 04:50:00  AM","",12.207,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2030",12131,"ng","04/27/23 05:10:00  AM","",9.965,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2031",12132,"ng","04/27/23 05:20:00  AM","",8.581,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2032",12134,"ng","04/27/23 05:40:00  AM","",8.382,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2033",12135,"ng","04/27/23 05:50:00  AM","",8.082,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2034",12137,"ng","04/27/23 06:10:00  AM","",9.571,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,27,NA
"2035",12138,"ng","04/27/23 06:20:00  AM","",9.866,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,61,NA
"2036",12140,"ng","04/27/23 06:40:00  AM","",10.063,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,248,NA
"2037",12141,"ng","04/27/23 06:50:00  AM","",10.944,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,336,NA
"2038",12143,"ng","04/27/23 07:10:00  AM","",14.134,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,576,NA
"2039",12144,"ng","04/27/23 07:20:00  AM","",16.903,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,896,NA
"2040",12146,"ng","04/27/23 07:40:00  AM","",30.963,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3584,NA
"2041",12147,"ng","04/27/23 07:50:00  AM","",33.848,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4352,NA
"2042",12149,"ng","04/27/23 08:10:00  AM","",39.502,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5120,NA
"2043",12150,"ng","04/27/23 08:20:00  AM","",40.876,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5376,NA
"2044",12152,"ng","04/27/23 08:40:00  AM","",44.952,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5888,NA
"2045",12153,"ng","04/27/23 08:50:00  AM","",44.457,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6144,NA
"2046",12155,"ng","04/27/23 09:10:00  AM","",45.577,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6400,NA
"2047",12156,"ng","04/27/23 09:20:00  AM","",46.465,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6656,NA
"2048",12158,"ng","04/27/23 09:40:00  AM","",47.499,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6912,NA
"2049",12159,"ng","04/27/23 09:50:00  AM","",46.85,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6912,NA
"2050",12161,"ng","04/27/23 10:10:00  AM","",47.76,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,7168,NA
"2051",12162,"ng","04/27/23 10:20:00  AM","",48.023,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6912,NA
"2052",12164,"ng","04/27/23 10:40:00  AM","",49.632,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6912,NA
"2053",12165,"ng","04/27/23 10:50:00  AM","",48.821,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,6656,NA
"2054",12167,"ng","04/27/23 11:10:00  AM","",44.952,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,5376,NA
"2055",12168,"ng","04/27/23 11:20:00  AM","",40.645,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4608,NA
"2056",12170,"ng","04/27/23 11:40:00  AM","",35.864,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3456,NA
"2057",12171,"ng","04/27/23 11:50:00  AM","",36.187,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3072,NA
"2058",12173,"ng","04/27/23 12:10:00  PM","",36.187,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2816,NA
"2059",12174,"ng","04/27/23 12:20:00  PM","",36.079,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2688,NA
"2060",12176,"ng","04/27/23 12:40:00  PM","",35.649,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2432,NA
"2061",12177,"ng","04/27/23 12:50:00  PM","",35.115,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2432,NA
"2062",12179,"ng","04/27/23 01:10:00  PM","",35.222,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2432,NA
"2063",12180,"ng","04/27/23 01:20:00  PM","",35.542,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2432,NA
"2064",12182,"ng","04/27/23 01:40:00  PM","",35.649,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2304,NA
"2065",12183,"ng","04/27/23 01:50:00  PM","",35.435,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2432,NA
"2066",12185,"ng","04/27/23 02:10:00  PM","",35.328,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2432,NA
"2067",12186,"ng","04/27/23 02:20:00  PM","",35.222,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2304,NA
"2068",12188,"ng","04/27/23 02:40:00  PM","",34.691,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2304,NA
"2069",12189,"ng","04/27/23 02:50:00  PM","",34.796,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2304,NA
"2070",12191,"ng","04/27/23 03:10:00  PM","",35.542,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2688,NA
"2071",12192,"ng","04/27/23 03:20:00  PM","",34.691,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2816,NA
"2072",12194,"ng","04/27/23 03:40:00  PM","",35.328,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3456,NA
"2073",12195,"ng","04/27/23 03:50:00  PM","",35.756,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3968,NA
"2074",12197,"ng","04/27/23 04:10:00  PM","",36.62,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4096,NA
"2075",12198,"ng","04/27/23 04:20:00  PM","",37.274,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4352,NA
"2076",12200,"ng","04/27/23 04:40:00  PM","",36.728,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,4096,NA
"2077",12201,"ng","04/27/23 04:50:00  PM","",36.403,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3968,NA
"2078",12203,"ng","04/27/23 05:10:00  PM","",35.009,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3840,NA
"2079",12204,"ng","04/27/23 05:20:00  PM","",34.479,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3584,NA
"2080",12206,"ng","04/27/23 05:40:00  PM","",33.535,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3328,NA
"2081",12207,"ng","04/27/23 05:50:00  PM","",33.326,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,3200,NA
"2082",12209,"ng","04/27/23 06:10:00  PM","",32.086,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2816,NA
"2083",12210,"ng","04/27/23 06:20:00  PM","",31.88,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2560,NA
"2084",12212,"ng","04/27/23 06:40:00  PM","",30.356,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,2048,NA
"2085",12213,"ng","04/27/23 06:50:00  PM","",29.752,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,1728,NA
"2086",12215,"ng","04/27/23 07:10:00  PM","",27.173,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,800,NA
"2087",12216,"ng","04/27/23 07:20:00  PM","",24.545,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,352,NA
"2088",12218,"ng","04/27/23 07:40:00  PM","",20.138,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,60,NA
"2089",12219,"ng","04/27/23 07:50:00  PM","",18.711,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,17,NA
"2090",12221,"ng","04/27/23 08:10:00  PM","",16.237,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2091",12222,"ng","04/27/23 08:20:00  PM","",15.76,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2092",12224,"ng","04/27/23 08:40:00  PM","",15.378,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2093",12225,"ng","04/27/23 08:50:00  PM","",15.76,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2094",12227,"ng","04/27/23 09:10:00  PM","",14.517,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2095",12228,"ng","04/27/23 09:20:00  PM","",14.038,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2096",12230,"ng","04/27/23 09:40:00  PM","",13.942,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2097",12231,"ng","04/27/23 09:50:00  PM","",14.038,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2098",12233,"ng","04/27/23 10:10:00  PM","",13.846,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2099",12234,"ng","04/27/23 10:20:00  PM","",13.846,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2100",12236,"ng","04/27/23 10:40:00  PM","",13.558,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2101",12237,"ng","04/27/23 10:50:00  PM","",13.365,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2102",12239,"ng","04/27/23 11:10:00  PM","",13.173,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2103",12240,"ng","04/27/23 11:20:00  PM","",13.269,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2104",12242,"ng","04/27/23 11:40:00  PM","",12.883,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2105",12243,"ng","04/27/23 11:50:00  PM","",12.883,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2106",12245,"ng","04/28/23 12:10:00  AM","",12.883,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2107",12246,"ng","04/28/23 12:20:00  AM","",12.787,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2108",12248,"ng","04/28/23 12:40:00  AM","",12.401,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2109",12249,"ng","04/28/23 12:50:00  AM","",11.625,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2110",12251,"ng","04/28/23 01:10:00  AM","",11.625,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2111",12252,"ng","04/28/23 01:20:00  AM","",11.236,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2112",12254,"ng","04/28/23 01:40:00  AM","",10.748,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2113",12255,"ng","04/28/23 01:50:00  AM","",10.651,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2114",12257,"ng","04/28/23 02:10:00  AM","",11.236,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2115",12258,"ng","04/28/23 02:20:00  AM","",11.139,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2116",12260,"ng","04/28/23 02:40:00  AM","",11.139,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2117",12261,"ng","04/28/23 02:50:00  AM","",11.139,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2118",12263,"ng","04/28/23 03:10:00  AM","",11.041,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2119",12264,"ng","04/28/23 03:20:00  AM","",10.944,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2120",12266,"ng","04/28/23 03:40:00  AM","",10.553,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2121",12267,"ng","04/28/23 03:50:00  AM","",10.455,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2122",12269,"ng","04/28/23 04:10:00  AM","",9.965,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2123",12270,"ng","04/28/23 04:20:00  AM","",9.965,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2124",12272,"ng","04/28/23 04:40:00  AM","",10.161,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2125",12273,"ng","04/28/23 04:50:00  AM","",10.651,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2126",12275,"ng","04/28/23 05:10:00  AM","",9.965,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2127",12276,"ng","04/28/23 05:20:00  AM","",9.669,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2128",12278,"ng","04/28/23 05:40:00  AM","",10.161,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2129",12279,"ng","04/28/23 05:50:00  AM","",10.161,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,0,NA
"2130",12281,"ng","04/28/23 06:10:00  AM","",10.846,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,41,NA
"2131",12282,"ng","04/28/23 06:20:00  AM","",11.431,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,93,NA
"2132",12284,"ng","04/28/23 06:40:00  AM","",12.787,NA,20597568,35.11929,-119.62988,"San Joaquin","Carrizo_4","HOBO",3,NA,NA,248,NA
