unique.bird,bird.id,date,month,day,month.day.hour,season,walk,start.time,end.time,lat,lon,order,family,species,migratory.class,trophic.guild,behavior,broad.behavior,mesohabitat,two.mesohabitat,three.mesohabitat,five.mesohabitat,mesohabitat.height,photo.id,hour,time,distance,transect,transect.start.lat,transect.start.lon,transect.end.lat,transect.end.lon,notes
555flower,555,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.78081,-115.66359,Columbiformes,Columbidae,Mourning Dove,resident,granivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,8,9:26,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
556flower,556,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.78086,-115.66392,Apodiformes,Apodidae,White.throated Swift,resident,insectivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,8,9:27,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
557flower,557,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.78086,-115.66392,Apodiformes,Apodidae,White.throated Swift,resident,insectivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,8,9:27,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
558flower,558,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.78074,-115.66311,Passeriformes,Tyrannidae,Say's Phoebe,resident,insectivore,Singing,Territorial/mating,cactus canopy,vegetative,cactus,cactus,na,no photo,8,9:27,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
55flower,55,5/1/2019,5,1,5.1.14,spring,2,14:31,16:31,34.77972,-115.66365,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Standing on plant,Inactivity,shrub,vegetative,shrub,shrub,na,no photo,14,15:17,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
55fruit,55,8/16/2019,8,16,8.16.7,summer,30,7:30,9:30,34.78284,-115.66252,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Standing on plant,Inactivity,cactus,vegetative,cactus,cactus,100,no photo,7,7:42,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
560flower,560,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34,-115,Passeriformes,Troglodytidae,Rock Wren,resident,insectivore,Singing,Territorial/mating,rock,non-vegetative,other,land,na,no photo,8,9:35,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
564flower,564,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34,-115,Passeriformes,Hirundinidae,Violet.green Swallow,summer resident,insectivore,Flying,Active movement,air,non-vegetative,other,air,na,407.422,8,9:42,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
566flower,566,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.78178,-115.66355,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Standing on plant,Inactivity,shrub,vegetative,shrub,shrub,na,423.424,8,9:50,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
567flower,567,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.78192,-115.66366,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Calling,Territorial/mating,shrub,vegetative,shrub,shrub,na,425,8,9:50,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
568flower,568,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.78194,-115.66371,Passeriformes,Troglodytidae,Rock Wren,resident,insectivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,8,9:53,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
569flower,569,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.78198,-115.6636,Apodiformes,Trochilidae,Costa's Hummingbird,summer resident,nectarivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,8,9:55,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
56flower,56,5/1/2019,5,1,5.1.14,spring,2,14:31,16:31,34.7791,-115.6651,Passeriformes,Tyrannidae,Ash.throated Flycatcher,summer resident,insectivore,Singing,Territorial/mating,cactus canopy,vegetative,cactus,cactus,na,25.43,14,15:28,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
56fruit,56,8/16/2019,8,16,8.16.7,summer,30,7:30,9:30,34.78322,-115.66236,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Calling,Territorial/mating,rock,non-vegetative,other,land,na,no photo,7,7:51,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
570flower,570,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.78231,-115.66328,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Standing on ground,Inactivity,gravel,non-vegetative,other,land,na,no photo,8,10:00,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
571flower,571,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.78231,-115.66328,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Standing on ground,Inactivity,gravel,non-vegetative,other,land,na,no photo,8,10:00,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
572flower,572,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34,-115,Passeriformes,Hirundinidae,Violet.green Swallow,summer resident,insectivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,8,9:58,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
573flower,573,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.7826,-115.66294,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,summer resident,insectivore,Singing,Territorial/mating,shrub,vegetative,shrub,shrub,na,456,8,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
574flower,574,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.7826,-115.66294,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,summer resident,insectivore,Singing,Territorial/mating,shrub,vegetative,shrub,shrub,na,456,8,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
575flower,575,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.7826,-115.66294,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,summer resident,insectivore,Singing,Territorial/mating,shrub,vegetative,shrub,shrub,na,456,8,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
576flower,576,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.7826,-115.66294,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,summer resident,insectivore,Singing,Territorial/mating,shrub,vegetative,shrub,shrub,na,456,8,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
577flower,577,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.7826,-115.66294,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,summer resident,insectivore,Singing,Territorial/mating,shrub,vegetative,shrub,shrub,na,456,8,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
578flower,578,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.78275,-115.66302,Galliformes,Odontiphoridae,Gambel's Quail,resident,herbivore,Walking,Active movement,wash,non-vegetative,other,land,na,450.455,8,10:05,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
579flower,579,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.78275,-115.66302,Galliformes,Odontiphoridae,Gambel's Quail,resident,herbivore,Walking,Active movement,wash,non-vegetative,other,land,na,450.455,8,10:05,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
57flower,57,5/1/2019,5,1,5.1.14,spring,2,14:31,16:31,34.7791,-115.6651,Passeriformes,Tyrannidae,Ash.throated Flycatcher,summer resident,insectivore,Singing,Territorial/mating,shrub,vegetative,shrub,shrub,na,no photo,14,15:29,3,2,34.78303,-115.66309,34.77863,-115.66402,no notes
57fruit,57,8/16/2019,8,16,8.16.7,summer,30,7:30,9:30,34.78258,-115.66267,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Standing on plant,Inactivity,shrub,vegetative,shrub,shrub,100,no photo,7,7:56,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
580flower,580,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.78294,-115.6629,Passeriformes,Remezidae,Verdin,resident,insectivore,Flying between plants,Active movement,shrub,vegetative,shrub,shrub,na,no photo,8,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
581flower,581,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.78294,-115.6629,Passeriformes,Remezidae,Verdin,resident,insectivore,Flying between plants,Active movement,shrub,vegetative,shrub,shrub,na,no photo,8,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
582flower,582,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.78294,-115.6629,Passeriformes,Remezidae,Verdin,resident,insectivore,Flying between plants,Active movement,shrub,vegetative,shrub,shrub,na,no photo,8,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
583flower,583,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.78294,-115.6629,Passeriformes,Remezidae,Verdin,resident,insectivore,Flying between plants,Active movement,shrub,vegetative,shrub,shrub,na,no photo,8,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
584flower,584,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.78294,-115.6629,Passeriformes,Remezidae,Verdin,resident,insectivore,Flying between plants,Active movement,shrub,vegetative,shrub,shrub,na,no photo,8,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
585flower,585,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.78294,-115.6629,Passeriformes,Remezidae,Verdin,resident,insectivore,Flying between plants,Active movement,shrub,vegetative,shrub,shrub,na,no photo,8,10:10,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
586flower,586,5/6/2019,5,6,5.6.8,spring,16,8:20,10:20,34.78305,-115.6628,Passeriformes,Mimidae,Northern Mockingbird,resident,omnivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,8,10:15,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
58fruit,58,8/16/2019,8,16,8.16.7,summer,30,7:30,9:30,34.78263,-115.66273,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,7,7:58,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
592flower,592,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34.78275,-115.66245,Apodiformes,Trochilidae,Unknown Hummingbird,summer resident,nectarivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,16,16:25,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
593.5flower,593.5,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34.78264,-115.66245,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Flying,Active movement,rock,non-vegetative,other,land,na,no photo,16,16:27,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
593flower,593,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34.78273,-115.66245,Passeriformes,Parulidae,Wilson's Warbler,migrant,insectivore,Foraging,Feeding,cactus canopy,vegetative,cactus,cactus,na,497.562,16,16:26,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
594flower,594,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34.78263,-115.66246,Passeriformes,Ptiliogonatidae,Phainopepla,resident,frugivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,16,16:30,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
596flower,596,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34,-115,Apodiformes,Trochilidae,Costa's Hummingbird,summer resident,nectarivore,Singing,Territorial/mating,air,non-vegetative,other,air,na,no photo,16,16:45,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
597flower,597,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34,-115,Columbiformes,Columbidae,Mourning Dove,resident,granivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,16,16:46,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
598flower,598,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34.78172,-115.662,Columbiformes,Columbidae,Mourning Dove,resident,granivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,16,16:48,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
599flower,599,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34,-115,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Flying,Active movement,cactus canopy,vegetative,cactus,cactus,na,no photo,16,16:50,3,1,34.78299,-115.66235,34.77833,.115.66293,no notes
59flower,59,5/1/2019,5,1,5.1.14,spring,2,14:31,16:31,34.77969,-115.66403,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Flying,Active movement,shrub,vegetative,shrub,shrub,na,no photo,14,15:39,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
59fruit,59,8/16/2019,8,16,8.16.7,summer,30,7:30,9:30,34.78263,-115.66273,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,7,7:58,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
5flower,5,5/1/2019,5,1,5.1.10,spring,1,10:27,12:27,34.7823,-115.66251,Passeriformes,Ptiliogonatidae,Phainopepla,resident,frugivore,Flying between plants,Active movement,cactus canopy,vegetative,cactus,cactus,na,no photo,10,10:42,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
5fruit,5,8/14/2019,8,14,8.14.17,summer,27,17:30,19:30,34.77901,-115.66241,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Standing on plant,Inactivity,shrub,vegetative,shrub,shrub,50,74-79,17,18:55,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
600flower,600,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34.78172,-115.66199,Passeriformes,Troglodytidae,Rock Wren,resident,insectivore,Singing,Territorial/mating,rock,non-vegetative,other,land,na,no photo,16,16:43,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
601flower,601,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34.78193,-115.66228,Passeriformes,Mimidae,Northern Mockingbird,resident,omnivore,Standing on plant,Inactivity,cactus canopy,vegetative,cactus,cactus,na,no photo,16,16:45,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
603flower,603,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34.78207,-115.66267,Apodiformes,Trochilidae,Unknown Hummingbird,summer resident,nectarivore,Foraging,Feeding,shrub,vegetative,shrub,shrub,na,no photo,16,17:00,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
604flower,604,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34.78188,-115.66256,Passeriformes,Troglodytidae,Rock Wren,resident,insectivore,Walking,Active movement,grass,vegetative,other,land,na,no photo,16,17:02,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
605flower,605,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34.78155,-115.66219,Passeriformes,Mimidae,Northern Mockingbird,resident,omnivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,16,17:04,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
606flower,606,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34.78127,-115.66238,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Singing,Territorial/mating,cactus canopy,vegetative,cactus,cactus,na,566.587,16,17:08,2,1,34.78299,-115.66235,34.77833,.115.66293,no notes
608flower,608,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34.78115,-115.66299,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Singing,Territorial/mating,shrub,vegetative,shrub,shrub,na,no photo,16,17:17,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
609flower,609,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34.78083,-115.6627,Passeriformes,Hirundinidae,Violet.green Swallow,summer resident,insectivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,16,17:25,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
60flower,60,5/1/2019,5,1,5.1.14,spring,2,14:31,16:31,34.77963,-115.66394,Passeriformes,Parulidae,Wilson's Warbler,migrant,insectivore,Foraging,Feeding,shrub,vegetative,shrub,shrub,na,no photo,14,15:42,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
60fruit,60,8/16/2019,8,16,8.16.7,summer,30,7:30,9:30,34.7819,-115.66237,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Standing on plant,Inactivity,shrub,vegetative,shrub,shrub,100,06-Jan,7,8:04,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
610flower,610,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34.78083,-115.6627,Passeriformes,Hirundinidae,Violet.green Swallow,summer resident,insectivore,Flying,Active movement,air,non-vegetative,other,air,na,no photo,16,17:25,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
611flower,611,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34.78083,-115.6627,Apodiformes,Apodidae,White.throated Swift,resident,insectivore,Sparring,Territorial/mating,air,non-vegetative,other,air,na,no photo,16,17:25,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
614flower,614,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34.77982,-115.66308,Passeriformes,Tyrannidae,Say's Phoebe,resident,insectivore,Standing on plant,Inactivity,cactus canopy,vegetative,cactus,cactus,na,588.591,16,17:47,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
615flower,615,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34.77882,-115.66316,Passeriformes,Tyrannidae,Ash.throated Flycatcher,summer resident,insectivore,Calling,Territorial/mating,shrub,vegetative,shrub,shrub,na,no photo,16,17:57,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
616flower,616,5/6/2019,5,6,5.6.16,spring,17,16:10,18:10,34.77877,-115.66325,Passeriformes,Tyrannidae,Ash.throated Flycatcher,summer resident,insectivore,Standing on plant,Inactivity,shrub,vegetative,shrub,shrub,na,no photo,16,17:57,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
618flower,618,5/7/2019,5,7,5.7.8,spring,18,8:20,10:20,34.78306,-115.66309,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Calling,Territorial/mating,air,non-vegetative,other,air,na,no photo,8,8:25,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
619flower,619,5/7/2019,5,7,5.7.8,spring,18,8:20,10:20,34.78265,-115.66323,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,summer resident,insectivore,Singing,Territorial/mating,air,non-vegetative,other,air,na,no photo,8,8:35,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
61fruit,61,8/16/2019,8,16,8.16.7,summer,30,7:30,9:30,34.78164,-115.66232,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Calling,Territorial/mating,air,non-vegetative,other,air,na,no photo,7,8:15,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
621flower,621,5/7/2019,5,7,5.7.8,spring,18,8:20,10:20,34.78252,-115.66285,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Calling,Territorial/mating,shrub,vegetative,shrub,shrub,na,no photo,8,8:39,2,2,34.78303,-115.66309,34.77863,-115.66402,no notes
623flower,623,5/7/2019,5,7,5.7.8,spring,18,8:20,10:20,34.78241,-115.66338,Apodiformes,Trochilidae,Costa's Hummingbird,summer resident,nectarivore,Standing on plant,Inactivity,shrub,vegetative,shrub,shrub,na,no photo,8,8:45,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
626flower,626,5/7/2019,5,7,5.7.8,spring,18,8:20,10:20,34,-115,Passeriformes,Parulidae,Townsend's Warbler,migrant,insectivore,Foraging,Feeding,shrub,vegetative,shrub,shrub,na,Jan-97,8,8:50,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
627flower,627,5/7/2019,5,7,5.7.8,spring,18,8:20,10:20,34.78206,-115.6634,Passeriformes,Vireonidae,Warbling Vireo,migrant,insectivore,Foraging,Feeding,shrub,vegetative,shrub,shrub,na,Jan-97,8,8:50,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
628flower,628,5/7/2019,5,7,5.7.8,spring,18,8:20,10:20,34.78206,-115.6634,Passeriformes,Parulidae,Townsend's Warbler,migrant,insectivore,Foraging,Feeding,shrub,vegetative,shrub,shrub,na,Jan-97,8,8:50,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
629flower,629,5/7/2019,5,7,5.7.8,spring,18,8:20,10:20,34.78169,-115.66349,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Singing,Territorial/mating,shrub,vegetative,shrub,shrub,na,no photo,8,8:56,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
62flower,62,5/1/2019,5,1,5.1.14,spring,2,14:31,16:31,34.78115,-115.66349,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Standing on plant,Inactivity,shrub,vegetative,shrub,shrub,na,no photo,14,15:55,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
62fruit,62,8/16/2019,8,16,8.16.7,summer,30,7:30,9:30,34.78114,-115.66261,Passeriformes,Troglodytidae,Cactus Wren,resident,omnivore,Calling,Territorial/mating,yucca,vegetative,cactus,yucca,75,no photo,7,8:16,1,1,34.78299,-115.66235,34.77833,.115.66293,no notes
630flower,630,5/7/2019,5,7,5.7.8,spring,18,8:20,10:20,34.78169,-115.66349,Passeriformes,Passerellidae,Black.throated Sparrow,resident,granivore,Singing,Territorial/mating,shrub,vegetative,shrub,shrub,na,no photo,8,8:56,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
632flower,632,5/7/2019,5,7,5.7.8,spring,18,8:20,10:20,34.78169,-115.66349,Passeriformes,Polioptilidae,Blue.gray Gnatcatcher,summer resident,insectivore,Singing,Territorial/mating,shrub,vegetative,shrub,shrub,na,no photo,8,9:02,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
633flower,633,5/7/2019,5,7,5.7.8,spring,18,8:20,10:20,34.78154,-115.66355,Apodiformes,Trochilidae,Costa's Hummingbird,summer resident,nectarivore,Foraging,Feeding,shrub,vegetative,shrub,shrub,na,96.135,8,9:05,1,2,34.78303,-115.66309,34.77863,-115.66402,no notes
